beta,gamma,rho
0.19285481248940034,0.07673764887181501,0.5444762171432446
0.22774970049265475,0.09989868756349034,0.3101806181361017
0.19092163129052464,0.07310947711363193,0.15466963265799738
0.11537212726392071,0.07364831952622493,0.05382904229084345
0.23094824392640628,0.12036061974291301,0.27784779074164334
0.20438882547530185,0.09812819935253905,0.19752596610172324
0.1326117478133098,0.09353347604011922,0.27385251534319055
0.2784727423327587,0.10017729613594362,0.4472717824840469
0.13736381411335927,0.09246881740679859,0.4291357346733219
0.22364537148139335,0.10628616696353702,0.3578827275489119
0.20352844703482065,0.08291499895239862,0.21633233239464644
0.20718305119443486,0.09750716876499113,0.33220008731528444
0.2687530024604976,0.10198015496821769,0.4239093251271718
0.16887187848529184,0.08410598982070483,0.24431157058058572
0.15460652175121914,0.11927689109208384,0.23541008923844134
0.17934142695776745,0.08471156520932721,0.17081641622637048
0.23976547687210892,0.0849034665610759,0.49067752517491026
0.12941483487718117,0.05593393530520892,0.026094854658956113
0.16362181275398713,0.07642168924804812,0.21059531555930056
0.16563666186106524,0.09817227159620932,0.15720412513775914
0.18819568264247472,0.06897596246372673,0.2174032366365819
0.13060564643884034,0.08278228047707786,0.23374076907692132
0.13407427361461594,0.08384224720449654,0.2118926014714047
0.1426565089963731,0.05105319229879829,0.3226212455060804
0.20814332299892013,0.11533250233438148,0.3775385889009929
0.14421564698816397,0.06188354811135412,0.3647798801202286
0.17492126378688064,0.10604953315342817,0.408388291213796
0.13565502488151204,0.1234749452143239,0.1610532826029724
0.14207434030797894,0.10221161740426891,0.31447230944382787
0.24093014380094935,0.10275339625153379,0.3277528726133091
0.2554331963513146,0.08896469465084175,0.6194422092477736
0.2171049182284021,0.07813409676811772,0.43698129209221465
0.11526007601106852,0.09652652557087797,0.23571887557477966
0.10984829221684317,0.07132960107455208,0.27152828383256894
0.15256760001119762,0.09202095585591796,0.199965945890063
0.2627699469286191,0.08501488957871423,0.5381663573631751
0.1966620328355228,0.09060076824444306,0.2826453958362986
0.2866740719301219,0.07924604887249274,0.46709908620673607
0.26440505993736196,0.09322296576591489,0.478317235214025
0.3096182047927194,0.08728585696398551,0.6871111966613033
0.26842467669601494,0.06220310083253103,0.47483810275994565
0.1755846418161398,0.10224481996204532,0.1660221020593265
0.21999855840688198,0.08151973409650735,0.31669087880537533
0.17834583691907074,0.06618241159545185,0.07579469235566041
0.18378248566915834,0.07673662844495707,0.3865299049358399
0.1192321435590712,0.06824846873926867,0.2449487487899094
0.17663552192870574,0.10894162461412973,0.2313865148192189
0.18132029207032785,0.06944261488515488,0.43364564860815435
0.14714877000727414,0.0982929669864638,0.2285791592320127
0.2431164283956218,0.07787256671091469,0.5007160919869383
0.15500119135131335,0.10172700488019654,0.3078737049362767
0.13808169427452832,0.0903706930399523,0.2543878886016017
0.09816062757310225,0.07639269700273546,0.18624879189003352
0.12264027362874373,0.06154887430882036,0.228969917484429
0.1800095146528653,0.10514888881522153,0.16566405754232116
0.1553762578081934,0.12485726906076633,0.2473744089912822
0.18057424107640913,0.05715817497455637,0.48660447110334
0.2671867613646118,0.11664197651928329,0.3594018070999762
0.23991985543968847,0.1077715046813606,0.4365811299482809
0.20908982954508953,0.08693864721369977,0.27411608735075144
0.3055310246197373,0.08162345442388776,0.49391937062145824
0.09672643435353155,0.11444662857508975,0.005159383021110565
0.13957023928416834,0.08615448532454552,0.17953911634117478
0.18145909344922234,0.0928245516590129,0.2723089548199482
0.13751693677058285,0.12724334764987874,0.272489779756516
0.16420591712033078,0.06445121564759203,0.4685615380470709
0.1827101879814197,0.06068311866725254,0.4944316771944025
0.2446636368412481,0.07650000047176748,0.5784713483991416
0.21627917803419205,0.06689894211236119,0.3257168511946805
0.10188313546159655,0.08941952036169092,0.18429578181860962
0.15141537043088493,0.09968390759024429,0.31543787754231156
0.12162359160892056,0.1021881697691905,0.19141517528209873
0.19326230521616383,0.08297210444296602,0.3730709282949424
0.22053368693843578,0.0996362070779234,0.3791957233416084
0.3043405831479661,0.08271151228654033,0.27805622583283923
0.27986145793968265,0.07440476613760896,0.4549915773671318
0.2566629780362093,0.0765963209607417,0.2804503861321287
0.21332565853364682,0.061203946188232855,0.23039614461135108
0.17487274509776457,0.05466145023429403,0.30135388476058245
0.1415433280968591,0.07103332911992154,0.1777620394367566
0.17398031754369342,0.06758411702374637,0.24945948188785252
0.16064784383541342,0.09470330374751613,0.14999506895235282
